@relation adult-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Age numeric
@attribute Workclass {' State-gov',' Self-emp-not-inc',' Private',' Federal-gov',' Local-gov',' ?',' Self-emp-inc',' Without-pay',' Never-worked'}
@attribute education {' Bachelors',' HS-grad',' 11th',' Masters',' 9th',' Some-college',' Assoc-acdm',' Assoc-voc',' 7th-8th',' Doctorate',' Prof-school',' 5th-6th',' 10th',' 1st-4th',' Preschool',' 12th'}
@attribute marital-status {' Never-married',' Married-civ-spouse',' Divorced',' Married-spouse-absent',' Separated',' Married-AF-spouse',' Widowed'}
@attribute occupation {' Adm-clerical',' Exec-managerial',' Handlers-cleaners',' Prof-specialty',' Other-service',' Sales',' Craft-repair',' Transport-moving',' Farming-fishing',' Machine-op-inspct',' Tech-support',' ?',' Protective-serv',' Armed-Forces',' Priv-house-serv'}
@attribute relationship {' Not-in-family',' Husband',' Wife',' Own-child',' Unmarried',' Other-relative'}
@attribute race {' White',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo',' Other'}
@attribute sex {' Male',' Female'}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {' United-States',' Cuba',' Jamaica',' India',' ?',' Mexico',' South',' Puerto-Rico',' Honduras',' England',' Canada',' Germany',' Iran',' Philippines',' Italy',' Poland',' Columbia',' Cambodia',' Thailand',' Ecuador',' Laos',' Taiwan',' Haiti',' Portugal',' Dominican-Republic',' El-Salvador',' France',' Guatemala',' China',' Japan',' Yugoslavia',' Peru',' Outlying-US(Guam-USVI-etc)',' Scotland',' Trinadad&Tobago',' Greece',' Nicaragua',' Vietnam',' Hong',' Ireland',' Hungary',' Holand-Netherlands'}

@data
0.452055,' Private',' Assoc-acdm',' Married-civ-spouse',' Sales',' Wife',' White',' Female',0.03942,0,0.397959,' United-States'
0.123288,' Private',' Bachelors',' Never-married',' Sales',' Not-in-family',' White',' Female',0,0,0.397959,' United-States'
0.356164,' Local-gov',' Masters',' Married-civ-spouse',' Prof-specialty',' Wife',' Black',' Female',0,0,0.346939,' United-States'
0.589041,' Private',' Masters',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,0.091837,' United-States'
0.616438,' ?',' Bachelors',' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.136986,' Local-gov',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' Amer-Indian-Eskimo',' Female',0.03325,0,0.428571,' United-States'
0.219178,' Private',' Some-college',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',0,0,0.520408,' United-States'
0.164384,' Self-emp-not-inc',' HS-grad',' Never-married',' Farming-fishing',' Not-in-family',' White',' Male',0,0,0.44898,' United-States'
0.753425,' Self-emp-not-inc',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0.515611,0.27551,' United-States'
0.068493,' Private',' Some-college',' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',0,0,0.397959,' United-States'
0.589041,' ?',' 10th',' Divorced',' ?',' Not-in-family',' Amer-Indian-Eskimo',' Female',0,0,0.091837,' United-States'
0.315068,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.459184,' United-States'
0.369863,' Private',' Some-college',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0.554408,0.05102,' United-States'
0.410959,' Federal-gov',' Some-college',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.136986,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.479592,' United-States'
0.068493,' Private',' Assoc-acdm',' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',0,0,0.55102,' United-States'
0.671233,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.704082,' United-States'
0.69863,' Private',' Bachelors',' Widowed',' Sales',' Not-in-family',' White',' Male',0,0,0.346939,' United-States'
0.479452,' ?',' Some-college',' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,0.5,' United-States'
0.273973,' Private',' HS-grad',' Separated',' Tech-support',' Unmarried',' White',' Female',0,0,0.397959,' United-States'
0.369863,' Private',' Some-college',' Divorced',' Adm-clerical',' Own-child',' White',' Male',0.143441,0,0.397959,' United-States'
0.068493,' Private',' Some-college',' Never-married',' Sales',' Own-child',' White',' Male',0,0,0.346939,' United-States'
0.109589,' Private',' 1st-4th',' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Male',0,0,0.234694,' Mexico'
0.150685,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' Asian-Pac-Islander',' Male',0,0,0.397959,' Philippines'
0.260274,' Private',' 10th',' Married-civ-spouse',' Machine-op-inspct',' Own-child',' White',' Female',0.03464,0,0.397959,' United-States'
0.09589,' Private',' Bachelors',' Never-married',' Exec-managerial',' Own-child',' Black',' Female',0,0,0.653061,' United-States'
0.39726,' Self-emp-not-inc',' Bachelors',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.328767,' Local-gov',' HS-grad',' Divorced',' Prof-specialty',' Unmarried',' Asian-Pac-Islander',' Female',0,0,0.397959,' United-States'
0,' Private',' 12th',' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',0,0,0.193878,' United-States'
0.561644,' Private',' Some-college',' Never-married',' Transport-moving',' Not-in-family',' White',' Male',0,0,0.193878,' United-States'
0.246575,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0.050131,0,0.397959,' United-States'
0.547945,' Private',' Prof-school',' Married-civ-spouse',' Craft-repair',' Husband',' Asian-Pac-Islander',' Male',0,0.436639,0.397959,' Philippines'
0.082192,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Own-child',' Black',' Female',0,0,0.153061,' United-States'
0.123288,' Private',' Bachelors',' Never-married',' Exec-managerial',' Not-in-family',' Black',' Male',0,0,0.5,' ?'
0.493151,' Local-gov',' Masters',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',0.150242,0,0.397959,' United-States'
0.465753,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.193878,' United-States'
0.438356,' Private',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.575342,' Private',' HS-grad',' Never-married',' Craft-repair',' Not-in-family',' Black',' Male',0,0,0.602041,' United-States'
0.575342,' Private',' 11th',' Divorced',' Other-service',' Not-in-family',' Black',' Female',0,0,0.346939,' United-States'
0.246575,' Self-emp-inc',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.622449,' United-States'
0.520548,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,0.653061,' United-States'
0.164384,' Private',' HS-grad',' Married-civ-spouse',' Other-service',' Wife',' White',' Female',0.04386,0,0.397959,' United-States'
0.136986,' ?',' Assoc-voc',' Married-civ-spouse',' ?',' Wife',' Amer-Indian-Eskimo',' Female',0,0,0.397959,' United-States'
0.438356,' Private',' Some-college',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.246575,' State-gov',' Some-college',' Divorced',' Tech-support',' Unmarried',' White',' Female',0,0,0.397959,' United-States'
0.013699,' Private',' 11th',' Never-married',' Adm-clerical',' Own-child',' Black',' Male',0,0,0.193878,' United-States'
0.287671,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.561644,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.260274,' Private',' HS-grad',' Divorced',' Transport-moving',' Not-in-family',' White',' Male',0,0,0.5,' United-States'
0.39726,' Self-emp-inc',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.602041,' United-States'
0.232877,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.191781,' Private',' Assoc-acdm',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.602041,' United-States'
0.315068,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' Black',' Male',0,0,0.397959,' United-States'
0.356164,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0.436639,0.55102,' United-States'
0.041096,' Private',' HS-grad',' Never-married',' Adm-clerical',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.479452,' Private',' HS-grad',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0.076881,0,0.397959,' United-States'
0.547945,' Private',' 10th',' Widowed',' Other-service',' Unmarried',' White',' Female',0,0,0.397959,' United-States'
0.027397,' Private',' HS-grad',' Never-married',' Other-service',' Own-child',' White',' Male',0,0,0.142857,' United-States'
0.424658,' Private',' 9th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.438776,' United-States'
0.452055,' Self-emp-inc',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Husband',' Asian-Pac-Islander',' Male',0,0,0.397959,' India'
0.123288,' State-gov',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.112245,' United-States'
0.246575,' Private',' Masters',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',0,0,0.44898,' United-States'
0.287671,' State-gov',' HS-grad',' Never-married',' Other-service',' Unmarried',' Black',' Female',0,0,0.397959,' United-States'
0.09589,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.561224,' United-States'
0.287671,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.397959,' Mexico'
0.39726,' Local-gov',' Bachelors',' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.041096,' Private',' Some-college',' Never-married',' Prof-specialty',' Own-child',' White',' Female',0,0,0.142857,' United-States'
0.479452,' Private',' HS-grad',' Never-married',' Prof-specialty',' Unmarried',' White',' Female',0,0.074151,0.397959,' United-States'
0.39726,' Private',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.5,' United-States'
0.205479,' Private',' Some-college',' Divorced',' Exec-managerial',' Not-in-family',' White',' Female',0,0,0.5,' United-States'
0.315068,' Private',' HS-grad',' Married-spouse-absent',' Craft-repair',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.191781,' Private',' 9th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.428571,' United-States'
0.027397,' Private',' HS-grad',' Never-married',' Sales',' Own-child',' White',' Female',0,0,0.346939,' United-States'
0.287671,' Private',' Some-college',' Married-civ-spouse',' Sales',' Wife',' White',' Female',0,0,0.397959,' United-States'
0.369863,' Private',' Doctorate',' Married-civ-spouse',' Exec-managerial',' Husband',' Asian-Pac-Islander',' Male',0.150242,0,0.397959,' Japan'
0.534247,' Private',' 9th',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.191781,' Private',' 1st-4th',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,0.397959,' Mexico'
0.082192,' Private',' Assoc-voc',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.547945,' Private',' HS-grad',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,0.785714,' United-States'
0.315068,' Private',' Assoc-acdm',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0.072981,0,0.357143,' United-States'
0.30137,' Self-emp-not-inc',' HS-grad',' Never-married',' Sales',' Other-relative',' White',' Female',0,0,0.030612,' United-States'
0.452055,' Private',' 7th-8th',' Divorced',' Craft-repair',' Not-in-family',' White',' Female',0,0,0.295918,' United-States'
0.041096,' Private',' HS-grad',' Married-civ-spouse',' Prof-specialty',' Own-child',' White',' Female',0,0,0.357143,' ?'
0.219178,' Federal-gov',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',0,0,0.397959,' United-States'
0.383562,' Private',' Doctorate',' Widowed',' Prof-specialty',' Unmarried',' White',' Male',0.150202,0,0.397959,' Iran'
0.191781,' Self-emp-not-inc',' 7th-8th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.246575,' Private',' Some-college',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.602041,' United-States'
0.178082,' Self-emp-not-inc',' HS-grad',' Divorced',' Craft-repair',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.164384,' Local-gov',' Assoc-voc',' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',0.076881,0,0.397959,' United-States'
0.493151,' Private',' Some-college',' Divorced',' Craft-repair',' Not-in-family',' White',' Male',0,0,0.193878,' United-States'
0.041096,' Private',' Some-college',' Never-married',' Tech-support',' Not-in-family',' White',' Female',0,0,0.091837,' Canada'
0.616438,' Private',' Bachelors',' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,0.377551,' United-States'
0.136986,' Private',' 7th-8th',' Never-married',' Farming-fishing',' Own-child',' White',' Male',0,0,0.5,' ?'
0.164384,' Private',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.246575,' Private',' HS-grad',' Divorced',' Other-service',' Unmarried',' White',' Female',0,0,0.295918,' United-States'
0.013699,' Private',' 11th',' Never-married',' Exec-managerial',' Own-child',' White',' Male',0,0,0.193878,' United-States'
0.534247,' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',0,0.371212,0.397959,' United-States'
0.013699,' Private',' 11th',' Never-married',' Adm-clerical',' Other-relative',' Asian-Pac-Islander',' Female',0,0,0.193878,' United-States'
0.150685,' Private',' 11th',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.5,' United-States'
0.287671,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0,0.214286,' United-States'
0.273973,' Local-gov',' Bachelors',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.109589,' Private',' HS-grad',' Never-married',' Other-service',' Own-child',' White',' Female',0.00114,0,0.397959,' United-States'
0.39726,' Federal-gov',' HS-grad',' Divorced',' Adm-clerical',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.260274,' Self-emp-inc',' 7th-8th',' Never-married',' Craft-repair',' Unmarried',' Black',' Male',0,0,0.397959,' United-States'
0.191781,' Private',' 7th-8th',' Divorced',' Handlers-cleaners',' Other-relative',' White',' Male',0,0,0.704082,' United-States'
0.178082,' Local-gov',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.356164,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.150685,' ?',' HS-grad',' Never-married',' ?',' Own-child',' Black',' Male',0,0,0.397959,' United-States'
0.219178,' State-gov',' Masters',' Never-married',' Prof-specialty',' Not-in-family',' Asian-Pac-Islander',' Male',0,0,0.295918,' Japan'
0.273973,' Private',' HS-grad',' Divorced',' Exec-managerial',' Not-in-family',' White',' Male',0,0,0.346939,' United-States'
0.232877,' Private',' HS-grad',' Separated',' Adm-clerical',' Own-child',' White',' Female',0,0,0.397959,' United-States'
0.671233,' Private',' Some-college',' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.273973,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0.072981,0,0.397959,' United-States'
0.575342,' Private',' HS-grad',' Divorced',' Craft-repair',' Not-in-family',' White',' Male',0,0,0.377551,' United-States'
0.287671,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.5,' United-States'
0.054795,' Private',' Some-college',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',0,0,0.244898,' United-States'
0.30137,' Private',' Some-college',' Separated',' Other-service',' Unmarried',' White',' Female',0,0,0.755102,' United-States'
0.205479,' State-gov',' Some-college',' Married-civ-spouse',' Prof-specialty',' Wife',' Black',' Female',0,0,0.397959,' United-States'
0.219178,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.5,' United-States'
0.876712,' ?',' HS-grad',' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,0.173469,' United-States'
0.232877,' Local-gov',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.44898,' Mexico'
0.041096,' Private',' Assoc-voc',' Never-married',' Farming-fishing',' Own-child',' White',' Male',0,0,0.397959,' United-States'
0.534247,' Self-emp-not-inc',' 5th-6th',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0.433196,0.673469,' United-States'
0.671233,' Self-emp-not-inc',' 7th-8th',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,0.479592,' United-States'
0.356164,' Private',' HS-grad',' Divorced',' Machine-op-inspct',' Own-child',' White',' Female',0,0,0.397959,' Cuba'
0.109589,' Private',' Some-college',' Never-married',' Adm-clerical',' Not-in-family',' White',' Male',0,0,0.377551,' ?'
0.342466,' Private',' HS-grad',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0.076881,0,0.5,' United-States'
0.123288,' State-gov',' Some-college',' Never-married',' Craft-repair',' Not-in-family',' White',' Female',0,0,0.397959,' United-States'
0.109589,' Private',' HS-grad',' Never-married',' Adm-clerical',' Own-child',' White',' Female',0,0,0.397959,' United-States'
0.684932,' State-gov',' Some-college',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,0.071429,' United-States'
0.383562,' Private',' Bachelors',' Divorced',' Prof-specialty',' Not-in-family',' White',' Male',0,0,0.5,' United-States'
0.054795,' Private',' Some-college',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',0,0,0.397959,' United-States'
0.575342,' ?',' HS-grad',' Married-civ-spouse',' ?',' Wife',' White',' Female',0,0,0.397959,' United-States'
0.356164,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.082192,' Private',' Some-college',' Never-married',' Machine-op-inspct',' Own-child',' Black',' Female',0,0,0.193878,' Jamaica'
0.027397,' Private',' HS-grad',' Never-married',' Sales',' Own-child',' Black',' Male',0,0,0.244898,' United-States'
0.191781,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' Asian-Pac-Islander',' Male',0.150242,0,0.479592,' Philippines'
0.328767,' Local-gov',' Some-college',' Divorced',' Craft-repair',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.191781,' Private',' Assoc-voc',' Married-civ-spouse',' Other-service',' Wife',' Amer-Indian-Eskimo',' Female',0,0,0.234694,' Mexico'
0.328767,' Federal-gov',' Bachelors',' Divorced',' Prof-specialty',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.232877,' Local-gov',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',0,0,0.346939,' United-States'
0.273973,' Private',' Some-college',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,0.5,' United-States'
