@relation adult-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.RandomProjection-N4-R42-DGaussian

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute class {' <=50K',' >50K'}

@data
1.36496,6.383575,-0.680518,4.005668,' <=50K'
-0.752287,3.050136,1.011327,0.240399,' <=50K'
2.181551,2.564196,0.150278,2.295022,' <=50K'
0.793516,4.090529,3.707514,4.704364,' <=50K'
-0.012157,5.302846,-2.933531,1.680599,' <=50K'
-1.576221,0.171237,-1.226634,1.478092,' >50K'
-1.021115,-0.322239,-1.174323,0.884071,' <=50K'
4.226072,5.411802,-1.593761,3.038031,' <=50K'
-1.636916,4.501858,0.883039,-2.643817,' <=50K'
-4.310309,6.863354,-0.75635,2.822771,' <=50K'
0.746627,5.308471,-0.794433,0.238873,' <=50K'
0.455399,5.425898,-1.866142,2.02597,' <=50K'
-2.021945,1.910721,1.563671,0.517488,' <=50K'
2.665465,4.159211,-1.066019,2.178034,' <=50K'
0.173635,-1.193602,-1.626896,1.169239,' <=50K'
0.116071,0.540076,-1.036033,1.328219,' >50K'
1.606544,6.902198,-1.506797,2.512452,' <=50K'
0.96789,4.72817,-2.222663,2.193588,' <=50K'
2.636572,6.551334,1.082561,3.347958,' <=50K'
-2.798697,7.615675,0.479688,0.719474,' <=50K'
-0.670464,0.179306,-5.829871,3.592657,' >50K'
2.583356,6.5076,0.334996,1.520089,' <=50K'
-3.352105,6.689771,-1.312154,-1.443468,' <=50K'
1.172562,6.81498,-5.229905,2.967308,' <=50K'
-1.212814,1.209151,0.017532,-0.315624,' <=50K'
2.615733,0.262893,-2.377775,2.257872,' <=50K'
-0.956748,-0.218948,-3.255223,2.234064,' >50K'
-0.564282,4.59136,0.734479,2.389807,' <=50K'
2.909353,4.986782,0.418749,2.530954,' <=50K'
-2.259591,7.05274,-0.394453,2.079776,' <=50K'
4.275174,4.7455,-4.347466,4.22699,' <=50K'
2.527833,6.153202,-1.336119,2.285561,' <=50K'
-1.051323,2.366462,-0.127246,3.306593,' <=50K'
-1.88054,0.529659,-0.061852,2.352169,' <=50K'
1.606544,6.902198,-1.506797,2.512452,' <=50K'
-0.166038,0.228785,-1.550756,1.350596,' >50K'
1.066644,5.348754,-1.199817,2.242578,' <=50K'
-3.507288,0.291626,-0.518806,0.820127,' <=50K'
-0.161242,-1.635345,-0.194649,1.433915,' >50K'
-0.795462,2.597345,0.041735,1.297848,' >50K'
-0.431559,7.901937,0.499808,0.93715,' <=50K'
2.657353,4.061226,0.930073,2.124334,' <=50K'
-0.255728,1.512662,0.614363,1.721114,' <=50K'
-3.111486,0.540316,-2.174222,2.079544,' >50K'
2.042264,7.824987,-1.592356,3.305651,' <=50K'
-0.727917,1.881648,0.089877,2.24785,' >50K'
-1.488591,1.126765,-0.503486,1.698258,' <=50K'
3.428222,5.866804,-2.216425,3.087497,' <=50K'
1.328715,-0.079376,-2.852633,1.542641,' <=50K'
-2.271394,7.238397,1.979269,0.377942,' <=50K'
-0.47353,5.589307,1.134368,2.927451,' <=50K'
1.822625,6.419469,-0.221846,-0.831874,' <=50K'
3.844785,1.879182,-0.971593,3.065804,' <=50K'
0.126718,-0.469838,-0.775475,2.252753,' <=50K'
-1.339351,-4.57189,-0.133751,4.090911,' <=50K'
-4.001963,-0.705826,-0.515745,4.502306,' >50K'
2.562866,2.326281,-0.053606,1.756252,' <=50K'
-0.575739,5.83439,-0.878264,2.47029,' <=50K'
-0.226248,6.153083,4.024099,1.807168,' <=50K'
-0.021843,1.565792,-1.194209,0.933231,' <=50K'
1.606544,6.902198,-1.506797,2.512452,' <=50K'
-2.905104,1.025769,-0.273465,2.834747,' >50K'
-2.001879,-0.087646,0.227489,4.319207,' <=50K'
-1.121004,2.609883,1.163092,3.791921,' >50K'
2.820836,6.294352,-2.521569,2.552654,' <=50K'
0.425156,7.373044,-0.625071,1.564497,' <=50K'
-2.648415,-2.387584,-0.230753,0.166083,' >50K'
0.583459,9.776333,-1.306602,2.656442,' <=50K'
-0.375792,-3.576101,0.17006,2.003553,' <=50K'
1.686982,6.887113,-1.493772,2.555235,' <=50K'
0.694904,3.219064,-0.541571,2.075004,' <=50K'
-0.925035,-0.34499,-1.152928,0.900937,' >50K'
0.499006,5.881149,-1.522091,2.015645,' <=50K'
0.120604,3.337477,-1.391816,1.389299,' <=50K'
0.581092,2.815746,2.508608,2.953811,' <=50K'
-0.27038,0.422422,3.325248,-0.809033,' <=50K'
2.018876,4.11594,-0.974164,1.054899,' <=50K'
-0.374052,2.966535,-0.380703,2.688443,' <=50K'
-0.920663,1.651616,0.461398,2.677565,' >50K'
0.54472,5.214661,-0.402391,5.180616,' <=50K'
1.90404,5.729885,1.315807,-3.834102,' <=50K'
2.168943,7.886093,-1.32346,1.483587,' <=50K'
-0.148312,-2.515799,0.90637,3.020353,' <=50K'
3.025379,7.520825,0.142291,1.172225,' >50K'
-0.017835,3.370724,0.409668,0.739508,' <=50K'
1.666371,6.447602,1.116771,1.771983,' >50K'
-0.283415,0.085307,0.244975,-2.020823,' <=50K'
-1.942815,0.935061,0.561536,-0.470002,' >50K'
-4.102998,0.07692,-1.668298,2.041166,' >50K'
0.370292,5.939367,-1.584963,2.193688,' <=50K'
0.420755,7.08392,-2.028401,4.68034,' <=50K'
-1.955768,5.363413,-0.668245,2.845244,' <=50K'
5.124793,5.382303,-0.859931,3.590229,' <=50K'
1.200124,5.452075,-1.640737,6.538071,' <=50K'
0.12578,6.103841,1.961451,-1.385049,' <=50K'
0.592117,7.037959,0.620974,2.943733,' <=50K'
-2.615451,1.497012,-0.113481,2.433255,' <=50K'
-0.753577,6.819261,-0.282039,-0.038127,' <=50K'
-1.049362,1.266166,0.435867,3.828092,' >50K'
5.646913,5.857566,-1.668132,4.447299,' <=50K'
-0.050144,8.298198,-0.17069,1.316962,' <=50K'
-4.060774,4.074858,1.607992,0.608644,' >50K'
-0.563989,2.13869,0.597209,2.517138,' >50K'
-1.798044,-0.573329,-0.65543,0.807442,' <=50K'
2.802045,4.448945,-0.775497,1.139334,' <=50K'
3.380227,4.645461,-1.301734,1.959859,' <=50K'
0.698147,5.608539,-0.493803,2.194078,' <=50K'
-0.708362,4.615737,0.699974,2.392676,' <=50K'
1.364802,5.04971,-1.998417,2.312978,' <=50K'
-1.973475,-0.773555,1.65166,4.018069,' <=50K'
0.134493,0.286371,-0.501038,1.350499,' <=50K'
1.697064,5.445722,-2.665199,2.598174,' <=50K'
4.657831,0.959733,-0.538847,0.126242,' <=50K'
-1.282535,3.089989,-1.47132,0.133394,' <=50K'
-1.689958,-1.166494,-0.692636,1.078117,' <=50K'
-1.214231,3.531531,-0.289796,3.193626,' >50K'
3.836695,4.541338,0.432825,2.82001,' <=50K'
0.086528,6.391562,-1.587608,1.892154,' <=50K'
3.517834,3.549013,-0.907595,2.949762,' <=50K'
0.57523,6.220779,-0.412559,0.546644,' <=50K'
3.094169,5.887694,1.069965,2.100514,' <=50K'
1.736354,7.138342,-1.291241,2.205135,' <=50K'
-2.654605,4.668181,-2.210806,-0.887386,' <=50K'
-3.904058,6.215212,0.533311,0.251617,' <=50K'
-3.303268,1.341545,-1.065171,2.572846,' <=50K'
-3.395717,-0.588535,0.10604,2.124774,' >50K'
-2.870023,7.238966,-1.880839,3.36906,' >50K'
0.873007,8.212836,0.41727,2.90148,' >50K'
3.606334,4.381012,-1.589606,-0.337699,' <=50K'
-3.332076,2.252974,0.129886,2.500837,' >50K'
-3.13388,1.726766,-0.360878,3.116137,' <=50K'
2.025859,1.670536,1.145483,1.730108,' <=50K'
-0.90496,2.651012,-0.016858,1.479264,' >50K'
-0.063852,-1.781137,0.197496,1.621082,' <=50K'
2.708496,6.446266,0.401959,1.312756,' <=50K'
-3.160643,4.572256,2.064869,5.359931,' <=50K'
-1.127246,-0.254823,-1.208306,2.470503,' <=50K'
-0.493224,4.248011,3.427185,-0.534301,' <=50K'
3.691636,5.811653,0.309647,2.864366,' <=50K'
-1.809159,5.602027,1.71427,0.321888,' <=50K'
0.639403,6.647816,-2.551893,4.637081,' <=50K'
0.530654,0.89261,0.249924,2.59802,' >50K'
-0.772882,3.042913,-0.664683,1.356707,' <=50K'
-2.790952,-1.329529,0.059037,3.360474,' <=50K'
0.000047,6.45843,0.103118,3.160281,' <=50K'
4.774549,4.020718,-2.79653,3.077446,' <=50K'
0.106903,4.963087,-1.729333,4.020495,' <=50K'
-6.957605,0.894329,1.337869,1.501194,' <=50K'
0.549926,7.6918,0.242472,3.718633,' <=50K'
2.294698,6.243926,-2.464701,1.242249,' <=50K'
-0.728648,4.968408,0.956036,3.533198,' <=50K'
-2.040039,-0.231649,0.422112,2.6999,' >50K'
0.965881,4.484251,-1.81421,1.110603,' <=50K'
-2.407973,6.878272,0.260888,2.331723,' <=50K'
-3.024357,2.834151,-1.403323,1.802085,' >50K'
1.253002,-0.803063,-2.317314,1.298915,' <=50K'
2.610653,4.951893,0.267078,2.296846,' >50K'
2.325467,8.180443,0.507011,3.118616,' <=50K'
-0.884496,-0.271839,-3.078842,2.135455,' <=50K'
-1.705812,0.186073,-1.235942,1.340693,' >50K'
-1.36589,-3.206118,-4.134131,1.752315,' >50K'
3.599681,6.886753,0.188273,3.433821,' <=50K'
1.735334,2.720627,0.768007,-0.014268,' <=50K'
-0.847956,1.16963,-0.530843,0.305969,' >50K'
0.798868,0.094328,-0.238319,0.7244,' <=50K'
-1.262486,5.709489,0.348188,-0.979631,' <=50K'
-1.273621,-0.222819,-1.279422,1.12637,' <=50K'
3.815259,-1.387623,-1.352459,2.023974,' >50K'
3.147271,4.423972,-3.575297,3.51999,' <=50K'
3.653078,2.012736,-1.225848,1.221521,' <=50K'
-0.92674,0.738402,-2.373671,3.085335,' <=50K'
-1.847906,0.494193,-0.020376,2.15726,' <=50K'
-4.676713,-2.914971,-2.957351,-0.169031,' >50K'
-1.415002,0.350097,-3.15873,0.143916,' >50K'
0.962536,0.726315,1.716933,0.895974,' >50K'
-1.100873,3.172307,0.884833,0.465832,' <=50K'
-0.552668,0.036447,-1.033209,1.254354,' <=50K'
-5.047081,5.428515,0.834164,1.107349,' <=50K'
2.224162,4.540161,-0.023085,3.97818,' <=50K'
-2.347053,6.779451,-2.238396,2.636805,' <=50K'
1.975223,6.818859,-1.429588,2.605833,' <=50K'
-5.285562,1.824079,0.587958,2.429862,' >50K'
-1.022851,0.843432,0.453875,2.39581,' >50K'
0.424083,9.312591,-1.069123,2.702101,' <=50K'
-3.203126,1.687686,-0.307877,2.702706,' >50K'
-2.835552,2.308717,-1.684501,2.888081,' >50K'
1.130697,-0.244562,0.408066,1.363965,' >50K'
0.891004,5.93306,-0.647438,0.998964,' <=50K'
1.930649,4.407663,0.553216,3.257917,' <=50K'
-5.041169,6.649765,0.518291,4.515431,' <=50K'
1.883722,4.430664,0.528105,3.335667,' <=50K'
1.03505,2.674765,1.028533,5.449932,' <=50K'
0.204396,5.47897,-1.564652,1.768421,' <=50K'
-3.597025,8.824824,1.608222,0.504139,' <=50K'
-3.20672,-1.478052,1.955481,3.542051,' <=50K'
-1.534872,1.40953,2.24034,3.113296,' >50K'
0.994623,4.983159,-2.567832,3.174071,' <=50K'
0.764157,-0.482331,0.470879,-1.600728,' <=50K'
-3.962391,7.036231,-3.430541,3.983145,' <=50K'
1.952014,0.078871,-0.694812,2.537582,' >50K'
-1.783645,3.146963,0.579164,1.736895,' <=50K'
-1.542896,1.359916,2.302086,2.739275,' <=50K'
2.472118,4.304476,0.272011,6.124593,' <=50K'
-3.794002,-0.13916,-1.498644,1.576862,' >50K'
-1.724115,0.452992,0.021852,2.093003,' >50K'
-0.205499,4.660968,-2.669336,0.313674,' <=50K'
-3.43615,8.794654,1.634272,0.589705,' <=50K'
-1.866432,4.845632,0.118934,0.451879,' <=50K'
1.256684,-1.28243,0.428861,1.561625,' >50K'
4.715314,5.46186,-1.621387,2.939891,' <=50K'
-0.948436,-1.269968,1.067218,4.042502,' <=50K'
3.989406,2.187797,2.353061,6.209495,' <=50K'
-0.795462,2.597345,0.041735,1.297848,' <=50K'
-0.869965,7.011564,-0.708172,3.078826,' >50K'
-0.492686,1.407145,0.661405,1.899422,' >50K'
2.750991,5.191378,-4.301971,1.733699,' <=50K'
1.014818,4.705169,-2.197552,2.115838,' <=50K'
-0.218432,1.913552,1.633036,-1.322341,' <=50K'
-1.000191,4.680679,0.64139,-1.861863,' <=50K'
1.409758,4.992759,-2.556574,3.227961,' <=50K'
-3.251943,1.093206,-0.375753,0.644926,' <=50K'
-1.875655,0.293656,-1.356844,1.798141,' <=50K'
0.95764,4.487448,-2.442859,2.360198,' <=50K'
2.874575,5.644063,-1.118954,3.828845,' <=50K'
-0.946919,6.18209,0.239529,1.209894,' <=50K'
1.40887,-3.413458,-1.377845,4.637585,' >50K'
1.59768,3.748912,-0.33696,0.811417,' <=50K'
1.249904,4.22687,-2.340189,1.248151,' >50K'
1.79951,-0.011943,-2.071684,1.639417,' <=50K'
2.167859,8.618071,0.336582,4.149138,' <=50K'
1.206151,5.103129,-2.053294,2.399778,' <=50K'
-1.78891,0.46041,0.017198,2.024304,' >50K'
-0.641095,1.604162,1.663384,0.654728,' <=50K'
-2.769064,5.613828,3.292556,-0.400894,' <=50K'
1.55557,5.412268,-1.364719,4.001401,' <=50K'
2.482063,-3.467585,-1.658389,2.162556,' <=50K'
-1.386811,5.395025,1.940271,-0.37786,' <=50K'
2.582826,1.459733,3.511482,3.143326,' <=50K'
-1.632465,-0.274129,-1.0664,1.249673,' >50K'
0.711445,3.633655,0.486359,-1.862723,' <=50K'
-1.050196,2.711857,0.634959,0.445578,' >50K'
-0.163228,-3.50852,0.258793,1.617423,' >50K'
4.678469,4.043469,-2.817925,3.06058,' <=50K'
0.886374,-0.723526,0.762946,1.318944,' <=50K'
-2.63776,0.356811,-1.980764,1.646778,' >50K'
-0.022735,-0.044648,0.78982,1.380221,' <=50K'
2.603472,6.097153,-1.496851,1.824239,' <=50K'
-1.4558,-0.553975,-0.04682,0.205089,' <=50K'
-0.615367,2.115192,0.629753,2.250156,' >50K'
-0.211593,7.367383,2.300729,2.741346,' <=50K'
3.382746,8.221839,-1.483978,5.944415,' <=50K'
0.288803,5.953368,-1.593808,2.122154,' <=50K'
-2.865732,1.61968,-0.247408,2.84792,' <=50K'
2.992163,9.75046,2.106144,0.044229,' <=50K'
-1.194787,3.246469,0.394856,1.19183,' >50K'
-0.888948,3.67164,-1.733913,1.89998,' <=50K'
0.223669,0.740723,2.014147,2.922178,' >50K'
3.660351,5.826987,0.292906,2.916199,' <=50K'
0.236605,4.083519,-1.791239,2.083064,' <=50K'
2.823944,6.606885,1.193026,3.07605,' <=50K'
-3.220426,0.211598,-2.126352,1.990407,' >50K'
-3.080075,6.469428,0.99088,3.343569,' <=50K'
1.034715,6.808657,0.609276,-1.055167,' <=50K'
1.149439,3.562652,-0.263024,-1.534219,' <=50K'
-3.146545,2.165645,0.23367,2.187348,' >50K'
-1.447233,-0.67225,-0.557763,0.754374,' <=50K'
-0.970061,0.707109,-1.249191,1.392642,' >50K'
4.751881,2.907548,-2.727426,2.419117,' <=50K'
0.245483,9.03861,0.789736,2.846571,' >50K'
-0.117047,5.59989,-0.977149,2.024582,' <=50K'
-2.262759,4.088781,0.618003,1.649809,' <=50K'
1.51431,3.400656,-0.977697,1.729152,' <=50K'
-0.555676,3.051131,0.996462,0.618862,' <=50K'
-0.9047,-1.676586,-1.00935,1.26644,' <=50K'
-1.558953,-0.03245,-0.582149,-1.045296,' <=50K'
-0.081013,1.413385,-1.919726,3.006017,' <=50K'
-4.344007,-0.773907,-0.393678,2.858317,' >50K'
-1.114112,2.724314,-0.092754,1.614524,' >50K'
0.652361,-0.158754,-4.63114,2.241506,' <=50K'
0.252396,5.471418,-0.7915,1.432034,' <=50K'
-1.050193,2.673515,-0.034537,1.367782,' <=50K'
-2.912961,5.740944,-0.535213,3.380857,' <=50K'
-2.813021,0.534552,-1.021895,0.681607,' >50K'
-1.864897,0.521993,-0.053482,2.326252,' <=50K'
-3.737482,3.459395,1.20968,0.846736,' <=50K'
-1.590198,0.041097,-1.482662,3.337131,' <=50K'
4.113877,4.648104,-1.993443,1.953767,' <=50K'
-0.550027,3.104593,-2.589097,2.852529,' <=50K'
0.901065,0.878662,0.209571,1.756543,' >50K'
-1.436524,4.088179,0.86553,3.207638,' <=50K'
-2.541516,-3.154345,1.167223,1.374762,' <=50K'
3.790913,7.606375,-1.26258,3.171123,' <=50K'
2.89699,4.54664,-3.709224,3.934655,' <=50K'
-2.429509,4.667069,-0.435352,1.673482,' <=50K'
-0.687208,6.190595,0.055901,3.028873,' <=50K'
-6.335869,6.189382,1.789822,1.558369,' <=50K'
-1.324612,2.817749,-0.193387,1.89286,' <=50K'
-0.065974,3.051525,-2.450641,2.65458,' >50K'
4.797183,6.129941,0.831532,4.978772,' <=50K'
1.427711,6.698368,-1.131019,2.466669,' <=50K'
4.629316,4.043221,-2.814208,2.965964,' <=50K'
-0.335187,3.101431,-2.137262,-0.067809,' <=50K'
-1.222107,3.54041,1.585989,1.22904,' <=50K'
4.281055,-1.127906,-0.89001,-2.959097,' <=50K'
-0.14489,0.922721,0.869626,1.54651,' >50K'
-1.005755,-0.350095,1.739377,0.289903,' <=50K'
-4.380863,-0.464735,-1.817666,2.470769,' <=50K'
-1.783988,0.443394,0.037842,1.910518,' <=50K'
2.392384,4.897566,-2.954213,3.54903,' <=50K'
-1.058433,2.579216,1.196573,3.688255,' <=50K'
-0.511979,4.959851,-0.698571,0.634855,' <=50K'
1.06501,-0.749125,0.583755,2.368487,' <=50K'
1.652099,7.867143,0.678621,-1.067493,' <=50K'
-1.688885,4.087697,0.321044,2.484559,' <=50K'
1.92051,5.384886,-2.605668,2.580073,' <=50K'
-2.507287,5.171745,-0.41005,-0.355934,' <=50K'
1.262502,4.49455,0.129308,4.397537,' <=50K'
1.349552,6.71363,-5.117186,2.568439,' <=50K'
2.800297,-4.402214,-2.268568,0.066156,' <=50K'
3.311061,7.346858,-1.103144,2.238968,' >50K'
2.615718,6.597787,1.092825,2.077938,' <=50K'
-0.543264,4.975185,-0.715311,0.686688,' <=50K'
3.25282,5.834276,1.124842,2.013714,' >50K'
-0.288076,1.447381,1.763509,0.656984,' >50K'
0.832495,4.934376,1.472412,2.274918,' <=50K'
0.146517,5.066771,0.779915,4.712883,' <=50K'
2.236544,2.51538,-1.752935,1.303502,' <=50K'
-2.970439,2.265579,0.064404,1.113904,' <=50K'
2.488817,6.521732,-0.87603,3.825082,' <=50K'
2.419029,-1.684372,-0.804102,1.96676,' <=50K'
-1.954239,5.01733,-1.055627,1.897794,' <=50K'
2.303314,8.153585,-1.839702,3.441266,' <=50K'
0.667558,5.993897,-0.706968,1.017065,' <=50K'
-1.701964,-0.59608,-0.634035,0.824308,' <=50K'
2.887755,7.041401,-0.258532,-2.171791,' <=50K'
-0.646151,-1.806691,2.144186,0.444039,' >50K'
-3.043693,-0.514855,-1.027352,2.448845,' <=50K'
-0.703815,3.560901,0.222705,0.819727,' <=50K'
2.496704,3.989507,0.717643,1.2019,' <=50K'
1.194351,5.144334,1.110662,0.174123,' <=50K'
1.657941,2.279704,1.190981,5.619218,' <=50K'
-2.244119,4.215075,-0.423584,-2.513219,' <=50K'
-1.795217,0.278572,-1.34382,1.840924,' <=50K'
3.895286,1.859298,-0.950573,3.017344,' >50K'
3.170564,0.554687,-2.931462,2.209525,' <=50K'
-0.560499,1.753325,0.085773,-2.918691,' <=50K'
1.144355,7.163189,-3.788341,0.551478,' <=50K'
1.459767,6.390936,-0.710743,1.743892,' <=50K'
0.848209,6.189372,-2.045236,4.545282,' <=50K'
-1.092876,-2.451178,-2.594649,1.037625,' <=50K'
-1.017018,3.352563,-0.910235,1.782971,' <=50K'
1.282139,5.041546,-1.982614,2.09783,' <=50K'
-1.968442,-0.566762,1.57362,4.311741,' >50K'
-1.145066,9.540212,1.456145,3.432279,' <=50K'
-1.11464,0.874088,-0.550814,1.473016,' <=50K'
-1.305848,0.0874,-1.141992,1.382241,' <=50K'
-1.701361,0.232571,-1.293597,1.685425,' <=50K'
0.241839,2.704651,-2.834666,-0.177756,' <=50K'
-2.259084,-1.127612,0.271204,4.344231,' <=50K'
-2.803161,1.589013,-0.213926,2.744254,' >50K'
-3.724285,-0.163594,-1.473345,1.531776,' <=50K'
3.4562,7.546939,-0.692678,2.007643,' >50K'
4.176292,4.454886,-0.727608,1.486053,' <=50K'
-0.980737,0.740443,-3.541527,2.38952,' >50K'
0.989166,8.447743,1.103801,-0.052887,' <=50K'
-1.506286,5.777029,-1.850261,0.055571,' <=50K'
-2.639253,0.323527,-1.118728,2.022891,' >50K'
-0.789904,6.749225,-0.397113,3.134311,' <=50K'
0.546074,2.016264,1.051977,4.361667,' <=50K'
3.81033,5.819379,1.114086,4.563512,' <=50K'
-0.501453,4.138592,-0.157972,0.986329,' <=50K'
-0.310473,6.318744,-0.14931,5.373065,' <=50K'
-0.813313,3.614568,0.164112,1.001143,' <=50K'
3.362318,5.780609,1.183435,1.832298,' <=50K'
1.687772,-3.983443,-1.357929,-0.092804,' <=50K'
-4.336842,-0.000468,-2.548632,2.705367,' <=50K'
2.677857,-2.472915,-0.640979,1.955427,' <=50K'
-1.742281,3.533085,1.099831,2.479058,' <=50K'
0.309992,0.59431,0.268029,2.517932,' >50K'
2.035283,4.929754,-3.774333,1.69648,' <=50K'
-0.696049,6.703225,-0.346891,2.978811,' <=50K'
-0.51514,6.106261,0.147976,2.743791,' <=50K'
1.922335,0.530793,-2.965951,1.970915,' <=50K'
0.123124,5.944074,-1.570955,2.10556,' <=50K'
-0.936257,5.324839,0.120896,-0.705092,' <=50K'
2.315456,6.700221,-0.615131,2.84274,' <=50K'
0.824083,-0.700858,-0.264255,0.851617,' <=50K'
-0.6174,3.093273,-0.737578,2.014576,' <=50K'
-1.207117,1.986346,0.729066,1.270502,' <=50K'
-0.710185,6.601706,3.611556,0.047427,' <=50K'
1.555698,6.744367,-1.376663,2.658886,' <=50K'
-0.381941,-1.53451,-1.929177,2.011313,' <=50K'
-0.335702,0.948091,0.851572,1.369702,' >50K'
2.131634,3.256843,-0.194299,0.757499,' <=50K'
-0.89752,3.072639,0.993648,0.128916,' <=50K'
-0.727056,0.836536,-0.730366,0.273072,' >50K'
2.009382,3.661837,-2.941939,2.70625,' <=50K'
1.857118,1.471776,-0.14896,1.276066,' >50K'
-0.886057,4.964349,-5.182222,4.355086,' <=50K'
-1.106475,2.770916,0.654436,3.377067,' >50K'
-1.852809,1.466987,0.384801,3.337071,' <=50K'
-3.165724,0.69579,1.482234,1.564518,' >50K'
-2.903229,-0.141275,-0.45956,1.684356,' <=50K'
-0.733861,2.625536,0.072802,1.139124,' <=50K'
-1.387569,-0.21565,-1.28036,0.963055,' >50K'
3.006488,4.492973,-3.650631,3.753239,' <=50K'
1.40197,6.780769,-1.410895,2.6319,' <=50K'
-2.682471,1.481181,-0.089308,2.19219,' >50K'
1.28673,3.564585,0.378505,-0.693151,' <=50K'
-0.754197,1.217839,0.623325,2.015422,' >50K'
-0.653981,3.050634,1.003895,0.42963,' <=50K'
-2.001327,0.230728,0.984116,2.038092,' >50K'
-1.197388,0.659855,0.505563,2.014728,' >50K'
2.174457,6.202734,-1.084275,2.565142,' <=50K'
-0.576467,2.49001,0.158921,0.935016,' <=50K'
-0.6564,0.249021,-1.311302,2.385707,' <=50K'
-3.666504,-0.182978,-2.37004,2.651064,' >50K'
1.477016,2.976729,-0.256716,-0.60634,' <=50K'
-0.697264,0.759322,0.120094,1.53038,' <=50K'
1.440578,2.180976,1.578613,4.026904,' <=50K'
2.774044,5.620317,-1.082694,3.467248,' <=50K'
-0.391921,2.054356,0.689284,2.232055,' >50K'
0.129814,0.786724,1.963925,3.077678,' >50K'
2.995126,6.277868,-2.50086,3.127888,' <=50K'
3.091376,4.524386,-3.695262,4.140753,' <=50K'
-0.273458,6.351854,1.208263,1.156688,' <=50K'
-0.092909,5.578323,-0.952226,1.914169,' <=50K'
-0.851632,-3.775423,-0.605904,-0.220519,' <=50K'
-3.428229,0.264767,-2.177512,1.982591,' <=50K'
-0.937102,-0.890645,2.49675,1.35261,' <=50K'
1.555565,4.996237,-0.606428,-0.885354,' <=50K'
-5.256143,1.460237,0.612666,1.051361,' <=50K'
-2.023894,4.024529,-0.119502,3.583214,' <=50K'
2.292062,3.583959,0.814843,-0.254435,' <=50K'
-2.023548,0.575411,-0.108359,2.413053,' <=50K'
0.430678,1.2214,-0.50557,-3.901387,' <=50K'
-1.678783,4.549295,-3.543723,3.584178,' <=50K'
0.066616,0.168585,-3.576867,-0.381602,' >50K'
1.499785,5.70003,1.720546,-0.483846,' <=50K'
2.18818,7.062049,-0.51799,-0.327051,' <=50K'
-0.654622,2.207307,2.292766,0.281871,' >50K'
-2.590909,1.417068,1.570724,1.345017,' <=50K'
-2.382582,4.644069,-0.410241,1.595732,' <=50K'
0.970802,5.115675,-0.803037,3.958505,' <=50K'
-0.411347,4.86157,1.065789,3.359598,' <=50K'
-0.368989,7.87127,0.53329,0.833484,' <=50K'
-0.210744,3.972683,-1.090033,4.159751,' <=50K'
-1.297641,5.726917,0.513407,1.628639,' <=50K'
4.078345,1.126957,-0.203519,3.1432,' <=50K'
-0.752454,7.600235,-2.236182,2.81742,' <=50K'
0.389153,1.376887,0.948483,0.419215,' <=50K'
2.186702,3.879884,0.120451,3.028039,' <=50K'
-0.29676,5.46747,-1.24208,2.534195,' <=50K'
2.564068,3.231221,-0.005,2.188941,' <=50K'
-3.367203,-0.299665,-1.330297,1.221846,' >50K'
4.578106,4.210904,-0.505221,5.756752,' <=50K'
0.915483,0.725685,1.267167,0.565415,' >50K'
-1.842747,-0.527079,-0.709369,1.057557,' <=50K'
-0.015512,1.130441,1.160411,1.367101,' >50K'
1.183874,2.938044,2.645244,2.727119,' >50K'
-2.53518,-0.51382,0.082829,1.746162,' <=50K'
-0.119813,6.794731,-2.240763,2.665962,' <=50K'
-3.129072,2.400107,-0.021758,1.317747,' <=50K'
-0.412756,7.90127,0.20603,2.148865,' <=50K'
-1.224419,4.082832,3.103959,-1.495652,' <=50K'
3.04011,1.140605,1.661665,2.831234,' <=50K'
1.315807,6.383326,-0.676801,3.911052,' <=50K'
-1.094703,3.180463,2.353193,0.089719,' >50K'
0.163938,2.534392,-2.373452,2.162162,' <=50K'
-3.290989,0.224556,-0.451092,0.743446,' <=50K'
-0.492,-1.295659,-1.663107,1.594418,' <=50K'
-4.173873,-0.001656,-1.641879,1.854129,' >50K'
-0.075037,4.31028,0.686417,0.588088,' <=50K'
0.30907,5.949902,-1.593708,2.154278,' <=50K'
4.31837,4.381658,0.637611,4.479267,' <=50K'
0.211686,0.593813,0.275461,2.3287,' >50K'
-0.14481,3.687258,-1.120741,1.703253,' <=50K'
2.592861,4.579656,-2.005076,3.074327,' <=50K'
4.439526,6.244245,-1.359503,2.814256,' <=50K'
-1.469551,-0.73433,-0.479651,0.263194,' <=50K'
-2.278751,6.625014,-0.763781,3.764315,' <=50K'
3.243586,3.151198,-1.559408,3.260159,' <=50K'
-0.237339,5.242049,-4.038692,3.174634,' <=50K'
-0.088165,-2.289572,-0.964223,0.40825,' <=50K'
-3.014633,-0.553438,-0.981784,2.224646,' <=50K'
-0.801713,0.540605,1.016314,0.953778,' >50K'
-0.10964,-1.662161,-0.484101,2.787305,' <=50K'
-0.287404,4.326548,-0.084421,1.321291,' <=50K'
