@relation adult-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {' <=50K',' >50K'}

@data
-2.249892,-0.023996,1.459214,1.412992,-0.986927,-0.371096,-1.008085,1.35841,2.209716,-5.68741,' >50K'
-0.544974,0.570555,-2.472524,1.837536,0.874358,2.521986,-3.261332,-0.32592,0.874083,-5.032677,' <=50K'
-2.994124,-1.180854,2.930323,1.782447,0.685496,3.321119,-2.466769,2.745745,-0.990669,1.347142,' >50K'
3.287366,6.572697,0.857447,2.363905,1.291704,-0.327938,-2.074983,-4.962962,-3.460989,0.008477,' >50K'
2.243842,4.19716,0.898722,6.737228,2.090817,-3.346435,-0.381884,1.339683,-3.882498,1.476425,' <=50K'
2.704064,3.442597,-0.72574,0.708512,2.28782,-1.132394,-2.318927,-5.126875,-0.097956,-1.365926,' <=50K'
0.385979,0.532727,0.338708,2.215984,-1.559154,5.582079,-1.451637,-1.968596,-0.628239,-1.998315,' <=50K'
-3.236493,5.517822,0.878862,-0.515292,1.640268,-2.77065,2.286756,-2.091547,0.04743,-2.435679,' <=50K'
-3.137064,0.742051,-1.255329,1.570586,-1.935955,4.044404,-1.055964,0.086009,-3.300956,-3.634231,' <=50K'
-0.335461,4.922015,-0.664151,0.694504,1.951547,-2.621657,-0.512876,-5.314129,1.391283,-3.71055,' <=50K'
0.338972,-0.476509,-0.78197,2.6053,0.102395,-0.819136,0.811395,-0.684896,0.014879,-5.070241,' <=50K'
-1.44846,0.505635,0.698788,1.901972,-1.384995,3.955311,-2.614954,-0.54681,-2.445717,-1.114043,' >50K'
0.747517,5.198874,-0.554219,4.913978,1.754718,-0.11689,-0.047144,-2.125709,-0.498073,-0.006849,' <=50K'
-3.62199,3.98599,0.396885,1.66713,-2.278731,3.65696,-1.699587,1.139065,-0.368953,-4.127959,' <=50K'
-2.601488,-2.410584,-0.205641,0.088334,-1.254393,1.721067,-2.596736,4.805574,1.555747,-5.45657,' <=50K'
-2.771876,1.57368,-0.197186,2.692421,-2.260521,3.083392,-3.051117,-0.938744,-0.271888,-3.575291,' >50K'
-0.39322,1.853908,0.100873,2.679216,-0.810746,2.591387,-2.691285,0.878604,-0.251119,-5.035677,' <=50K'
1.623774,5.082571,-0.06558,0.971395,0.157333,-2.948564,-0.687727,-1.39601,0.591651,-1.078995,' <=50K'
-1.736718,3.123962,0.604275,1.659145,-1.830679,1.270901,-1.676638,0.951603,-0.669569,-3.399778,' <=50K'
-2.151097,-0.339078,1.818526,3.516938,-1.822831,-0.712685,-3.253596,0.582283,1.802159,-1.590933,' <=50K'
-0.670807,0.892018,0.847088,-0.102857,0.593179,0.447461,-4.027996,-3.015953,-0.737397,-0.803067,' <=50K'
-0.65091,3.085358,-0.725492,1.894043,-2.389809,2.134127,-2.019,0.873132,-0.628614,-4.350241,' <=50K'
-0.165636,7.771602,0.642105,0.496568,0.766841,-3.606783,1.772894,-1.177725,2.208108,-6.44355,' <=50K'
0.53393,-3.644627,-0.623811,1.56024,-0.556981,2.016343,-2.71775,1.430268,0.299212,-1.446792,' >50K'
-0.793274,3.665958,-0.799689,3.077277,0.402613,-4.133536,-1.066171,3.656624,2.027246,-2.450165,' <=50K'
2.01236,7.622175,0.334416,-1.021669,-0.75481,1.468213,3.139245,3.183446,-2.366358,-3.748622,' <=50K'
-0.826216,6.9084,-4.077607,4.242152,2.074997,0.254168,1.121847,-3.792764,-3.621226,0.749535,' <=50K'
2.583727,3.545918,-2.677704,1.857465,1.168529,-0.277582,-0.497263,-5.749565,-0.603813,0.404745,' <=50K'
-0.40842,-2.929868,0.302704,0.261747,-2.190629,1.874713,1.483663,0.288602,-0.960339,-0.173631,' <=50K'
2.796695,7.20139,-0.364205,1.058358,0.02093,-3.440502,0.326322,2.354058,-0.173062,-6.147267,' <=50K'
1.175024,6.452327,-0.752135,4.144302,-0.088801,0.437589,-1.76174,-3.788163,-2.020036,0.744481,' <=50K'
-2.66379,0.980515,-0.234391,2.963095,-0.597527,1.740338,-2.454877,1.467583,-0.652269,-3.774008,' <=50K'
-0.946891,1.078816,0.159829,-0.756206,-0.730536,2.114036,-3.198123,-1.345538,0.076552,-3.89106,' >50K'
0.441077,-0.241309,1.175392,-1.971754,0.250895,2.785384,-2.83771,-0.904578,-2.075718,-1.704192,' >50K'
6.344794,-0.480142,-3.834258,1.315582,1.518,0.112564,-0.995923,-0.692126,-1.40622,2.330968,' <=50K'
-2.768176,2.59849,-2.731642,1.642887,0.038266,-2.542755,-1.974635,2.286581,3.22236,-3.744685,' <=50K'
0.859718,5.948393,-0.664179,1.050798,2.145521,-3.924327,1.051451,2.060186,-0.187907,-3.994678,' <=50K'
-0.714651,4.549003,-0.022481,0.487057,1.753191,-3.419121,0.272581,-4.398055,2.730382,-5.979708,' <=50K'
3.285719,6.006,1.972798,4.173959,1.561347,-1.614599,-1.384602,-2.457933,-1.14572,0.196426,' <=50K'
-0.366289,1.485715,1.721657,0.786566,-0.588063,4.188983,-1.499507,-1.174564,-4.394139,-4.736423,' >50K'
3.347331,5.143834,-0.784668,5.550503,1.762472,-2.98449,-0.757621,-0.216597,-2.121251,0.304018,' <=50K'
0.559797,7.67826,-1.170446,0.176341,-0.497993,-1.360713,-1.559894,2.657167,2.121385,-5.682508,' <=50K'
2.080027,3.298799,1.03727,0.039711,-0.164601,-0.829774,-0.726951,-1.442159,-1.519184,-1.355526,' <=50K'
-2.86159,0.965664,0.814429,1.814921,0.322513,0.484423,1.407904,-0.3023,-0.450479,-4.749462,' >50K'
1.335193,7.796864,1.27623,1.075445,2.465386,1.046725,-3.248506,-1.446239,-0.840195,-1.096544,' <=50K'
-2.25143,3.108497,0.249258,-1.430134,-0.904462,-1.806291,3.741611,2.894777,2.545676,2.100479,' <=50K'
0.405622,6.248105,-4.11484,3.355203,1.338427,0.222422,-0.937662,-0.438569,0.132073,-1.289386,' <=50K'
4.205013,4.251562,0.837514,1.884926,1.927736,2.388232,-0.368364,-4.78444,-0.702231,0.61287,' >50K'
2.760315,3.810152,-1.727156,1.744088,1.407664,1.423945,-1.52278,-3.112441,-0.438749,0.975461,' <=50K'
0.08143,4.332688,1.325515,2.301925,-2.179066,2.632382,-2.265949,0.928267,-1.347715,-4.808568,' <=50K'
-0.823691,1.228578,0.46657,3.982357,-1.927892,1.239454,-0.928341,-1.256649,-2.532778,-3.845271,' <=50K'
-3.807686,1.309099,1.861279,3.827561,1.115106,1.852834,-0.44056,-0.388417,-2.525385,-0.138302,' <=50K'
0.263872,6.719326,2.267675,1.640352,2.391162,3.066593,-0.888428,-2.892013,-0.411597,0.793868,' <=50K'
3.055928,1.865636,-1.593254,3.947454,1.142847,0.950208,-4.535126,3.681497,-3.670037,4.540375,' <=50K'
-4.684488,3.558736,1.390783,1.025971,-0.292909,3.774197,0.481084,0.016891,-5.822959,-3.396269,' <=50K'
-4.737237,1.140622,-0.175875,1.389812,-1.108977,2.816991,-0.914972,2.02791,2.201026,-6.485485,' <=50K'
-1.393621,8.488232,2.385281,2.201405,1.572307,-2.06179,1.749818,2.036671,0.299967,-2.723194,' <=50K'
-2.955636,-0.587221,-0.94421,2.09169,-3.33345,-0.239158,-2.088238,-0.39623,1.677799,-4.324502,' <=50K'
-2.233821,1.204657,0.280601,3.211856,-3.16637,1.362864,-2.789534,-1.275133,-0.329278,-2.252862,' >50K'
-3.153973,1.687935,-0.311593,2.797322,-2.417327,3.280968,-2.626009,-0.939238,-0.172128,-3.33755,' >50K'
2.155847,5.614669,1.246074,0.216025,4.437471,-4.840925,0.735189,0.452414,1.382894,-3.223101,' <=50K'
3.160591,5.552559,-1.025941,3.707078,0.899201,-0.510656,-4.86334,-2.962062,-0.350304,-0.419822,' <=50K'
-1.481018,0.105104,-1.151675,1.179517,-1.028982,1.052181,-1.459172,1.778097,1.912594,-6.901716,' <=50K'
0.212435,4.704171,1.900043,1.44372,0.348123,-0.850581,-3.02916,-0.704752,-1.342655,-1.792644,' <=50K'
1.46984,3.362355,1.488847,1.674495,2.284372,-3.228611,0.149906,-1.552778,2.770165,-2.976257,' <=50K'
0.462665,0.993434,1.296214,1.279066,-1.080591,7.111812,0.697699,-0.8758,-4.262051,-2.3488,' >50K'
-1.467404,0.628086,-1.952946,1.781389,-1.041325,2.11613,-1.913642,0.848646,0.631522,-4.391548,' <=50K'
2.597013,4.97503,2.906554,2.263907,2.704352,-1.946676,-0.894335,-2.412748,0.710632,-1.176155,' <=50K'
-0.576425,-0.980335,-0.2036,-0.066085,-0.886604,0.630323,-3.451165,-1.371164,1.160251,-6.807151,' <=50K'
2.724139,6.438599,0.41033,1.28684,0.889979,-1.846459,-0.055904,-1.022925,0.664416,-3.971883,' >50K'
-2.875127,3.158779,-1.206899,0.681173,3.291169,-4.370133,3.290214,-0.358465,4.30734,-4.004349,' <=50K'
-2.541525,4.986084,1.241946,2.105387,2.481302,-0.741143,-1.450323,1.319138,3.541571,-2.896665,' <=50K'
-3.186858,-1.088939,-0.039799,5.442988,-2.879574,1.590805,-4.08266,-0.539647,1.086625,-0.908381,' <=50K'
0.730953,6.24429,0.442792,-0.082113,3.469647,-1.230994,1.964963,-5.745169,-1.850513,-4.875768,' <=50K'
1.920398,-4.448962,0.01584,4.627065,0.30235,0.051221,-2.475247,1.954057,-1.12236,-0.42955,' <=50K'
0.294349,0.601977,0.259658,2.543849,-1.659214,5.709188,-1.427662,-1.981999,-0.642836,-1.927357,' >50K'
-4.032392,0.451633,-0.679719,0.985911,-2.239057,3.377147,0.437391,1.024188,-1.761065,-5.606155,' <=50K'
1.166559,3.837908,0.829374,0.255015,2.777016,0.739503,2.297447,2.78832,-3.240319,1.467681,' <=50K'
-1.857041,6.495268,1.912076,-0.688648,3.38427,-1.045234,-0.472977,-0.881789,1.244615,-4.875557,' <=50K'
1.029633,5.140965,-2.087713,2.340129,1.072014,-1.562645,1.849907,-2.121505,0.989469,-3.400151,' <=50K'
-3.806976,-0.178184,-1.427264,3.990081,0.980875,1.940173,-0.82043,2.875434,-0.40523,-3.316305,' >50K'
-0.975155,0.578559,-0.20197,2.691246,-1.122853,1.96056,-0.243512,0.740001,1.162502,-3.948826,' >50K'
-1.245057,6.842743,1.343079,2.670127,0.148196,-0.4882,3.573908,0.706704,3.265017,-1.914305,' <=50K'
2.651424,3.869789,-1.711926,1.008701,3.024602,2.206805,0.268933,1.770167,-1.942289,-3.025398,' <=50K'
-1.039159,1.999514,1.065548,3.930394,-1.827195,2.776113,-3.205586,1.692002,0.194478,-3.38972,' >50K'
3.43305,3.620628,2.88394,1.68353,3.256254,-3.082001,0.643706,-2.932861,-3.972998,-0.190911,' <=50K'
1.442087,7.374347,-0.399248,4.437294,-0.003993,-1.124405,-4.06212,0.873671,0.135301,0.12781,' <=50K'
-1.585559,4.93399,-0.978418,1.991175,0.082639,-4.209045,-0.244046,-4.319304,1.686654,-1.91592,' <=50K'
-3.306313,1.648763,0.165717,2.343136,-0.619412,1.681646,-1.681142,1.595436,-1.28907,-3.427078,' >50K'
2.473197,7.551558,0.234147,0.02775,3.309899,1.997339,-0.629776,-1.62093,0.663878,3.45753,' <=50K'
-1.771042,0.475992,-0.00326,2.170753,-1.710458,1.639409,-4.682416,0.804546,2.900545,-6.633975,' <=50K'
-1.146034,1.194612,2.478428,2.293016,-0.693359,1.133845,-1.989749,0.415529,0.800554,-3.847569,' <=50K'
1.567474,5.460559,-2.674507,2.460775,1.3444,-0.858606,0.899079,-3.035476,-0.385548,-1.231698,' <=50K'
-1.94311,0.560326,-0.095334,2.455835,-1.830145,1.791027,-4.55224,0.793886,2.915204,-6.515957,' <=50K'
3.196424,4.424221,-3.579014,3.614605,1.429064,0.975465,-2.229275,0.643485,-0.114314,-1.272584,' <=50K'
-0.748535,2.574344,0.066846,1.220099,-2.392313,1.088561,-1.446558,1.80665,0.686499,-6.81252,' <=50K'
0.445439,4.580654,-1.371043,1.694185,1.833441,-0.603951,-2.721496,-1.540151,1.168412,-3.255249,' <=50K'
-1.132375,5.13762,0.999903,1.419535,2.25953,-4.064362,1.217223,-2.637054,2.96016,-3.107807,' <=50K'
-3.178026,3.815166,-3.189345,0.719665,-0.730178,-3.689365,2.819582,-2.936206,0.884362,1.743149,' <=50K'
-1.281999,5.719251,0.521777,1.602722,1.383413,-2.973234,-1.391959,-2.185643,4.43015,-6.200632,' <=50K'
-0.723773,3.07902,-1.971217,1.744365,1.466953,-0.517546,-1.840422,-2.570182,1.737062,-2.043756,' <=50K'
-0.912698,-0.238151,0.436418,-1.08934,-0.371406,-2.786566,0.712678,-3.990992,1.653469,0.214073,' <=50K'
0.265807,6.904173,-1.566773,2.286266,0.850989,-0.443994,0.495366,-3.399828,-0.216967,-0.060883,' <=50K'
-1.784851,-0.905565,-0.413643,-0.971971,-4.327686,2.309907,-3.778462,3.51112,1.574852,-3.835133,' >50K'
-0.758949,2.848989,-0.694292,-2.861259,1.296798,-5.240411,2.353969,-1.142967,2.157874,-1.347505,' <=50K'
-1.114257,1.866853,1.480827,0.919393,-0.875651,4.6135,-0.545325,-1.201839,-4.176881,-4.069858,' >50K'
4.723535,4.930827,-0.085881,3.8793,-0.778859,-0.372158,0.28029,4.969366,-1.057088,1.643555,' <=50K'
3.832195,-0.343476,-1.643639,-1.078776,1.225815,2.364741,0.865852,-0.904687,-1.148993,2.708773,' <=50K'
0.939517,5.131009,-0.819778,4.010338,1.21186,-1.913508,-1.988739,1.020124,1.507994,-1.648101,' <=50K'
1.468051,4.583445,0.98397,4.270682,3.170664,-2.467253,-1.518657,-1.740538,1.205549,-2.507277,' <=50K'
3.810519,4.050958,-0.04874,1.080324,2.340185,-3.302994,-0.370276,3.150606,-0.452404,-4.085995,' <=50K'
-2.11891,0.839895,-0.031206,1.719928,-0.792114,3.293409,-2.07939,-0.329028,-0.023907,-0.795933,' <=50K'
-2.504737,-0.905047,0.1911,4.27861,-1.651563,0.24016,-0.261167,0.23452,-3.546587,-2.126598,' >50K'
3.058626,6.85786,-0.28528,1.744401,1.020917,-0.963235,-0.852888,-1.949495,-0.693278,-1.663953,' <=50K'
-0.288907,2.932272,-0.561799,1.470327,-2.17433,1.861517,-2.338215,0.887833,-0.681856,-4.590422,' >50K'
-1.754088,0.229206,-1.28579,1.561519,-1.204394,1.274249,-1.234446,1.76427,1.944818,-6.717667,' <=50K'
0.079327,7.154981,1.737313,0.343313,1.264327,-0.657487,0.062021,-0.729054,0.918685,-3.981493,' <=50K'
1.74336,7.013439,-2.265735,3.230268,1.207297,-0.175546,-0.138845,-4.847397,-0.443164,-1.047352,' <=50K'
0.172714,6.474938,-0.802634,-0.228202,5.266691,-3.274329,2.272029,-1.930829,-2.446447,-2.442092,' >50K'
1.279373,7.38428,-1.205407,2.790842,0.658158,-0.479045,-1.714887,1.550274,1.188216,-3.829036,' <=50K'
-1.486816,0.078739,-1.118756,0.977861,-0.989426,1.001647,-1.40037,1.787009,1.939971,-6.907472,' <=50K'
-0.88211,2.98787,0.020757,2.675743,1.438166,-3.034789,-0.934423,-0.514856,0.495471,-1.502176,' <=50K'
-1.692829,0.437658,0.038593,2.04117,-1.656055,1.570492,-4.741587,0.809391,2.893882,-6.68762,' >50K'
-0.490227,2.053858,0.696716,2.042823,-1.141522,4.654906,-2.362119,-0.336288,-0.605261,-2.103972,' <=50K'
0.003336,1.693593,1.644259,1.235853,-1.156672,7.123547,1.106111,-0.775227,-5.026473,-2.086966,' >50K'
2.535899,1.482734,3.486371,3.221076,3.80916,-0.842145,-1.225041,-1.228404,0.128539,2.654868,' <=50K'
1.233642,4.709428,1.737152,2.897468,2.701174,-6.044624,2.797164,-2.967702,0.55166,-3.623817,' <=50K'
1.234513,1.769593,1.300941,3.35086,-0.891669,2.915118,0.020394,-0.652584,-2.80231,-2.236916,' >50K'
-0.513636,7.792654,2.720252,2.659614,3.495741,-1.104469,3.017266,-2.749728,-1.004831,0.31274,' <=50K'
2.520786,6.538267,0.301514,1.623755,0.748531,-1.667274,0.09794,-1.035523,0.68174,-3.832407,' <=50K'
-1.067739,4.080906,-1.194596,-0.574332,-0.499955,-2.084149,-0.520401,-1.796611,2.692068,-4.441872,' <=50K'
0.109628,1.069107,1.227375,1.159769,-1.18086,7.237411,1.146167,-0.866768,-4.142363,-2.139102,' >50K'
-0.539008,4.411382,2.468595,1.113602,0.043397,-1.514787,-1.771627,0.220709,0.12225,-3.840546,' <=50K'
0.234903,5.927838,-1.561352,1.854634,0.073363,-1.76951,-2.252959,1.203829,1.177898,-0.998817,' <=50K'
-0.372656,6.017148,-3.620683,3.42165,0.942387,-0.325399,0.24948,0.469778,1.554457,-3.302661,' <=50K'
3.409208,-2.15874,-1.967011,-0.416057,0.052912,0.773087,-2.746586,-0.586015,-3.379358,-1.807267,' >50K'
-0.383432,5.609147,-0.96742,1.93308,0.579469,-3.050263,0.324841,-4.419033,1.038902,-4.410597,' <=50K'
-2.666744,1.079421,0.74224,0.666137,-0.818014,1.138017,-1.370819,6.251764,-0.145403,-6.689477,' <=50K'
0.986202,-0.71611,-2.406047,1.424055,-0.164409,0.569984,-0.624079,-3.340341,-1.451634,-5.602761,' <=50K'
-0.372106,-0.812155,-0.912751,1.227353,-0.003604,2.505111,-2.030578,0.059811,-0.239371,-2.268816,' <=50K'
-0.726766,1.13976,0.642312,2.017617,-1.227701,2.862943,-3.388799,-2.277217,-0.713748,-4.199402,' >50K'
3.000368,6.121124,-0.478765,1.072459,1.366507,-0.394786,-1.937332,-4.231153,-1.711153,0.582189,' <=50K'
-0.831179,-0.390991,-1.102705,0.745437,-1.037995,1.85776,-3.662244,-2.301176,-0.070544,-4.163647,' <=50K'
-3.568019,0.342529,0.227822,2.48468,-2.764028,2.55872,-2.228749,0.350822,-2.884485,-1.83999,' >50K'
2.277686,-0.148949,-1.935882,1.551382,0.694626,2.955109,-2.705613,-1.545548,0.032664,-4.387332,' <=50K'
2.026813,1.771491,1.127492,1.73398,-0.347778,0.732761,-3.441563,5.090699,-2.665166,-5.340026,' >50K'
3.393583,6.023388,-0.003737,5.338387,0.359247,-1.55185,0.065796,-4.104769,-4.348766,0.305278,' <=50K'
0.37938,0.244233,-0.466056,1.508137,-1.029454,-0.256189,-1.937459,5.958032,-0.50555,-6.929165,' <=50K'
0.972551,7.134998,2.279509,4.240108,2.658042,0.456796,-3.979072,-0.319714,-0.692663,-2.32393,' <=50K'
5.594347,-0.788552,-1.413625,0.245501,2.205965,-1.245653,-1.524183,0.83936,0.547824,-1.396018,' <=50K'
0.479754,-0.54551,-0.706636,2.372051,0.200321,-0.943187,0.704887,-0.676175,0.002886,-5.166802,' >50K'
-0.744881,3.003804,-0.387996,2.941413,-2.610102,2.446842,-3.276594,1.485368,-0.893773,-5.117952,' <=50K'
-0.591287,5.118547,-2.121856,0.983173,-1.645304,-1.750523,-0.668707,-1.824043,0.94341,-2.956153,' <=50K'
1.701867,5.487709,-4.550199,3.539794,0.329646,-0.135511,2.437338,-3.657836,-0.957912,0.380479,' <=50K'
-2.438357,1.665285,0.085061,4.320128,-4.157196,1.325305,-1.974591,-1.623756,0.656619,-0.623169,' <=50K'
-1.275195,4.646242,0.718676,1.551044,2.671056,-2.535219,2.921279,-3.400356,3.817131,-4.468312,' <=50K'
-1.313639,0.81067,-0.603078,2.248616,-1.457699,2.367956,-5.527043,-0.106683,1.554783,-4.418461,' <=50K'
1.709149,6.428493,-2.555195,4.693983,0.771708,0.723532,-6.381235,-0.366099,0.241274,-0.296729,' <=50K'
-0.037752,5.974244,-1.597004,2.019994,0.79084,-2.269641,-0.389918,-5.329457,-0.274939,-2.126565,' <=50K'
1.505511,7.711814,-0.250613,-0.416837,3.057959,-1.816808,1.545122,0.049012,-1.303008,-3.928635,' >50K'
-1.853741,9.751058,1.623741,2.908337,1.714206,-0.404313,3.680508,-2.574539,-2.577823,-3.221107,' <=50K'
3.07396,4.998174,0.878138,-1.735227,-0.619226,-4.658314,-0.622302,-0.595844,1.877468,0.960463,' <=50K'
2.950944,5.0204,-1.135549,3.457779,4.455656,0.42387,-2.49996,-3.09431,1.528222,-1.294988,' <=50K'
-0.537086,3.06088,0.675983,0.739646,-2.137999,0.680009,-1.724717,1.922706,-0.254757,-6.980309,' <=50K'
2.241305,7.579371,-1.597424,2.329151,1.202467,-0.094362,-2.976379,0.645551,-0.233161,-1.864452,' <=50K'
-1.808126,1.087429,-0.461313,1.784191,-0.050824,2.068518,-2.713529,-0.846802,0.354792,-6.079325,' <=50K'
-1.009461,1.109483,0.126348,-0.65254,-0.774058,2.16917,-3.150786,-1.349414,0.081883,-3.848144,' >50K'
0.821616,1.368652,1.01411,0.614008,2.179266,-2.235487,-0.662355,0.961547,-0.874835,0.654721,' <=50K'
3.117636,9.935027,0.647183,2.049295,-2.108665,-0.99084,0.028559,-1.154325,-1.155537,-0.729888,' <=50K'
0.841236,4.619252,-2.817754,3.8098,2.159601,-1.300773,-2.000812,0.749028,-0.176571,-1.826313,' <=50K'
-1.14825,0.093243,0.56186,1.825354,-0.624429,0.412152,-2.378606,0.294458,1.337368,-3.416013,' >50K'
-0.982933,1.187692,2.47565,2.550947,-0.688881,1.129237,-2.249178,0.402456,0.71945,-3.935105,' >50K'
4.404326,3.570292,-2.060006,2.326987,1.532452,-0.229607,-0.34575,-1.936663,-0.595533,-1.261081,' <=50K'
-0.992526,2.763747,0.655374,3.540382,-3.33736,0.801571,-3.486103,1.10485,-0.331768,-2.576721,' <=50K'
0.952248,4.735837,-2.231033,2.219504,2.274388,-0.83551,-2.070446,1.540653,2.361856,-4.189772,' <=50K'
2.021745,0.965814,-1.067391,2.341332,0.155511,1.979029,-1.644344,-4.213714,-3.525764,-3.731702,' >50K'
3.168124,6.804193,-0.226687,1.562985,1.097081,-1.059719,-0.935727,-1.942711,-0.702606,-1.739056,' <=50K'
-3.295926,7.679344,3.569458,-1.246996,0.572646,-2.614204,4.453617,0.550416,2.783098,-4.179215,' <=50K'
-2.148253,0.354244,-1.412659,1.721626,-1.376861,1.491733,-0.809277,1.761483,2.041125,-6.470026,' <=50K'
0.990214,5.665022,-1.637227,4.762032,1.181722,-0.826591,-2.525679,0.083699,0.196879,0.846365,' <=50K'
1.085261,8.206164,0.410775,3.254027,0.97703,0.16298,0.001128,-3.3702,-1.033102,-0.546517,' <=50K'
-2.247116,4.081114,0.626374,1.623892,0.19659,-1.824404,-0.543788,-2.948599,1.893269,-1.401889,' <=50K'
1.59045,5.35876,-4.196058,3.453069,1.085223,2.803679,-1.401015,-1.240662,-0.043605,2.515056,' <=50K'
-3.972078,0.365811,-2.264405,1.686485,-2.513371,2.63571,-2.096514,-0.962603,0.661814,-2.859329,' >50K'
1.168115,0.649896,1.796921,0.731424,-0.044673,5.180753,-2.296945,0.10597,-2.82537,-0.086327,' >50K'
-4.123436,-0.58117,-1.691922,2.114684,-1.081677,0.53806,-0.950518,2.342495,1.538641,-5.383382,' >50K'
-2.084742,-0.1854,0.368173,2.950015,-0.965039,3.721181,-2.058034,1.156629,-1.735173,-0.614417,' <=50K'
-0.08493,7.516275,2.019299,3.757874,1.1909,-3.062488,0.916825,-2.623982,0.492704,-1.964884,' <=50K'
-1.271762,3.704265,-2.485808,5.230431,-1.717953,3.786001,-1.883784,0.010453,-1.077271,-3.325291,' >50K'
-0.721682,-0.444658,-1.044112,0.564021,-0.96183,1.761276,-3.745083,-2.294392,-0.079872,-4.238749,' <=50K'
-2.110534,-0.89433,-0.624071,1.466154,-2.905439,-0.779793,-2.927111,-0.377868,1.507231,-4.868456,' <=50K'
2.531996,3.526931,-0.817815,0.993595,2.168133,-0.980776,-2.188752,-5.137535,-0.083298,-1.247907,' <=50K'
-3.620272,2.34915,0.040213,2.620114,-2.471166,3.267384,-2.169289,-0.836267,-0.883069,-3.077028,' >50K'
-2.781185,11.015216,3.499851,0.084917,-3.32832,2.20931,-0.99984,0.900567,-1.712635,-2.570375,' <=50K'
-1.463556,1.715011,1.380611,-3.147179,2.367132,-0.74106,3.700282,-1.777107,-1.410299,-0.663745,' <=50K'
-0.936245,2.666345,-0.033599,1.531097,-2.522881,1.253962,-1.304548,1.795021,0.70249,-6.683773,' <=50K'
-2.571033,2.549292,0.051891,1.426006,-0.481353,2.679265,0.101269,1.571546,-3.168229,-7.102728,' >50K'
4.446965,0.737077,0.509311,0.959502,3.114593,-1.51432,-1.857019,-1.258873,-0.888168,1.074692,' >50K'
-3.509838,2.41312,-0.080144,1.162529,-0.768149,2.910376,1.067264,1.653912,-2.883033,-6.963647,' >50K'
-0.904262,3.173302,0.869968,0.844296,-2.111737,2.869455,0.833261,2.877323,-2.949917,-6.995486,' <=50K'
0.310333,8.644152,0.908656,0.085912,1.385087,-1.204552,3.03088,-1.015209,-2.811321,-4.522437,' <=50K'
0.690663,-2.86104,-2.060825,0.971091,-1.28019,1.13965,-3.748328,3.604515,-0.082868,-3.353608,' <=50K'
-0.838326,2.66383,0.767906,3.108851,-3.193777,0.619327,-3.557415,1.122129,-0.322502,-2.690595,' <=50K'
3.323388,2.090393,2.020184,0.894128,3.679506,0.975089,-0.721162,-1.198068,-3.956167,4.037575,' <=50K'
1.058766,4.578907,1.972742,-0.965085,4.035865,-4.563867,2.425043,-0.679986,0.816812,-4.385606,' <=50K'
-1.910388,5.548148,1.940882,0.048568,2.772184,-1.733671,-0.281848,-3.771438,-1.30243,-0.210748,' <=50K'
-5.555996,8.010595,0.679916,1.652442,2.067762,-1.8455,1.831672,-2.183923,2.344039,-6.253943,' <=50K'
-0.570484,5.728767,-0.557973,-0.299364,0.0191,-0.058061,-1.99252,-3.792946,-0.671047,-1.461896,' <=50K'
-1.0301,2.712346,-0.083821,1.686597,-2.588165,1.336663,-1.233543,1.789207,0.710486,-6.619399,' <=50K'
0.212784,4.216035,-0.026444,2.867498,2.183118,-2.026598,-1.651087,1.032051,3.277974,-2.962157,' <=50K'
1.326581,4.592721,-0.946725,2.801445,-0.015487,2.451122,1.1117,-1.735937,-5.413841,0.284433,' <=50K'
3.682344,6.894917,0.17247,3.648969,1.078198,1.949361,-1.379509,-3.194904,-2.439844,2.085348,' <=50K'
1.459565,-0.330574,-1.195013,2.570281,0.613041,-0.415289,-0.788898,-1.598304,-1.512837,-3.264178,' >50K'
3.672517,7.571502,-3.072244,2.299458,1.02534,-1.799209,-2.79782,4.343664,-1.796207,-2.948156,' <=50K'
-3.170299,-1.659407,-0.212144,2.82876,-2.444206,0.821752,-4.799709,0.581296,5.522483,-6.875021,' >50K'
2.110214,4.54733,-0.024023,3.814865,1.415548,0.810434,-0.910974,-1.669696,-3.482051,3.527107,' <=50K'
-1.199256,0.521,-1.839477,1.513172,-0.891131,1.926221,-2.161852,0.857532,0.586275,-4.567355,' >50K'
